arcd,prvn,cityabbr,pst,name,offcd,id,committee,rank,year,wk_b,wk_e
431200,湖南省,怀化,市委书记,杨泰波,16310,431211996,非党委常委,正市/厅/局级,1996,1995-10-01,2000-04-01
431200,湖南省,怀化,市委书记,欧阳斌,13246,431212000,非党委常委,正市/厅/局级,2004,2000-04-01,2006-03-01
421000,湖北省,荆州,市长,王祥喜,4844,421002006,非党委常委,正市/厅/局级,2008,2006-06-01,2010-05-01
421000,湖北省,荆州,市长,李建明,2420,421002010,非党委常委,正市/厅/局级,2012,2010-06-01,2015-05-01
421000,湖北省,荆州,市长,杨智,6918,421002015,非党委常委,正市/厅/局级,2016,2015-07-01,2017-04-01
431200,湖南省,怀化,市委书记,李亿龙,2747,431202007,非党委常委,正市/厅/局级,2012,2008-03-01,2013-03-01
431200,湖南省,怀化,市委书记,彭国甫,13338,431212014,非党委常委,正市/厅/局级,2016,2014-06-01,2021-03-01
130400,河北省,邯郸,市委书记,郭大建,1326,130402009,非党委常委,正市/厅/局级,2012,2011-01-01,2013-02-01
654000,新疆维吾尔自治区,伊犁州,市委书记,林天锡,3038,652711994,非党委常委,副省/部级,2000,1999-11-01,2003-12-01
654000,新疆维吾尔自治区,伊犁州,市委书记,张国梁,7321,654012004,非党委常委,副省/部级,2004,2003-12-01,2006-01-01
130300,河北省,秦皇岛,市长,张瑞书,7567,130302015,非党委常委,正市/厅/局级,2020,2014-11-01,2021-01-01
130400,河北省,邯郸,市委书记,刘健生,3230,130711993,非党委常委,正市/厅/局级,1996,1994-08-01,1997-12-01
421000,湖北省,荆州,市长,应代明,7022,421002003,非党委常委,正市/厅/局级,2004,2003-01-01,2006-06-01
431200,湖南省,怀化,市委书记,彭国甫,13338,431212014,非党委常委,正市/厅/局级,2020,2014-06-01,2021-03-01
431200,湖南省,怀化,市长,吴宗源,15503,431201993,非党委常委,正市/厅/局级,1996,1993-02-01,2000-03-01
421000,湖北省,荆州,市委书记,应代明,7022,421002003,非党委常委,正市/厅/局级,2008,2006-06-01,2011-08-01
421000,湖北省,荆州,市委书记,李新华,2703,420602008,非党委常委,正市/厅/局级,2012,2011-08-01,2017-04-01
421000,湖北省,荆州,市委书记,李新华,2703,420602008,非党委常委,正市/厅/局级,2016,2011-08-01,2017-04-01
421000,湖北省,荆州,市委书记,卢孝云,12609,421011993,非党委常委,正市/厅/局级,1996,1993-05-01,1997-01-01
421000,湖北省,荆州,市委书记,刘克毅,3261,421011997,非党委常委,正市/厅/局级,2000,1997-03-01,2003-03-01
130400,河北省,邯郸,市长,赵禄祥,17589,130401995,非党委常委,正市/厅/局级,1996,1994-11-01,1997-12-01
653200,新疆维吾尔自治区,和田,市长,艾则孜·木沙,8083,653202012,非党委常委,正市/厅/局级,2016,2012-03-01,2021-04-01
653200,新疆维吾尔自治区,和田,市长,艾则孜·木沙,8083,653202012,非党委常委,正市/厅/局级,2020,2012-03-01,2021-04-01
654000,新疆维吾尔自治区,伊犁州,市委书记,李逢滋,2323,654011991,非党委常委,正市/厅/局级,1992,1991-06-01,1993-03-01
654000,新疆维吾尔自治区,伊犁州,市委书记,康克俭,2145,652911991,非党委常委,正市/厅/局级,1996,1993-05-01,1998-03-01
130400,河北省,邯郸,市委书记,崔江水,8992,130412008,非党委常委,正市/厅/局级,2008,2008-01-01,2011-01-01
421000,湖北省,荆州,市委书记,段轮一,9347,421012003,非党委常委,正市/厅/局级,2004,2003-03-01,2006-05-01
431200,湖南省,怀化,市长,陈志强,618,431202000,非党委常委,正市/厅/局级,2004,2000-05-01,2006-09-01
431200,湖南省,怀化,市长,李晖,2389,431202011,非党委常委,正市/厅/局级,2012,2011-06-01,2014-06-01
420900,湖北省,孝感,市长,滕刚,5759,420902013,非党委常委,正市/厅/局级,2016,2012-08-01,2017-04-01
420900,湖北省,孝感,市长,吴海涛,6098,420902017,非党委常委,正市/厅/局级,2020,2017-05-01,2021-01-01
431200,湖南省,怀化,市长,赵应云,8006,431202015,非党委常委,正市/厅/局级,2016,2014-06-01,2017-12-01
431200,湖南省,怀化,市长,雷绍业,19133,431202018,非党委常委,正市/厅/局级,2020,2017-12-01,2021-04-01
431300,湖南省,娄底,市委书记,蔡力峰,139,430901997,非党委常委,正市/厅/局级,2004,2003-02-01,2008-01-01
420900,湖北省,孝感,市长,曹世佑,176,420901998,非党委常委,正市/厅/局级,2000,1998-02-01,2002-11-01
420900,湖北省,孝感,市长,岳勇,7150,420902003,非党委常委,正市/厅/局级,2004,2002-11-01,2006-03-01
431300,湖南省,娄底,市委书记,龚武生,1281,431102006,非党委常委,正市/厅/局级,2012,2011-12-01,2016-03-01
130400,河北省,邯郸,市长,宋恩华,4455,231001997,非党委常委,正市/厅/局级,2000,1999-08-01,2002-01-01
130400,河北省,邯郸,市委书记,高宏志,1184,131102007,非党委常委,正市/厅/局级,2016,2013-02-01,2020-09-01
420900,湖北省,孝感,市长,张忠俭,17471,420911993,非党委常委,正市/厅/局级,1992,1990-01-01,1993-06-01
431300,湖南省,娄底,市委书记,刘非,22141,220202018,非党委常委,正市/厅/局级,2020,2019-12-01,2021-01-01
431300,湖南省,娄底,市长,曾庆炎,8391,431112001,非党委常委,正市/厅/局级,1996,1995-04-01,1998-02-01
420900,湖北省,孝感,市委书记,黄关春,1740,420912006,非党委常委,正市/厅/局级,2008,2006-03-01,2012-06-01
420900,湖北省,孝感,市委书记,陶宏,5740,420702009,非党委常委,正市/厅/局级,2016,2012-07-01,2017-04-01
420900,湖北省,孝感,市委书记,张忠俭,17471,420911993,非党委常委,正市/厅/局级,1996,1993-06-01,1998-02-01
420900,湖北省,孝感,市委书记,张昌尔,7211,420901997,非党委常委,正市/厅/局级,2000,1998-02-01,2002-07-01
420900,湖北省,孝感,市委书记,曹世佑,176,420901998,非党委常委,正市/厅/局级,2004,2002-07-01,2006-03-01
431300,湖南省,娄底,市长,刘云柱,12467,431302000,非党委常委,正市/厅/局级,2004,2000-04-01,2005-06-01
431300,湖南省,娄底,市长,易鹏飞,6996,431202009,非党委常委,正市/厅/局级,2012,2011-06-01,2015-03-01
420800,湖北省,荆门,市长,万勇,5827,420802011,非党委常委,正市/厅/局级,2012,2010-08-01,2013-02-01
420800,湖北省,荆门,市长,孙兵,5531,420802018,非党委常委,正市/厅/局级,2020,2017-12-01,2021-05-01
431300,湖南省,娄底,市长,杨懿文,16372,431302016,非党委常委,正市/厅/局级,2020,2016-03-01,2021-04-01
433100,湖南省,湘西,市委书记,郑培民,5156,433111990,非党委常委,正市/厅/局级,1992,1990-05-01,1994-01-01
433100,湖南省,湘西,市委书记,李大伦,2282,433111995,非党委常委,正市/厅/局级,1996,1995-04-01,1997-12-01
420800,湖北省,荆门,市长,许克振,6529,420802000,非党委常委,正市/厅/局级,2000,2000-01-01,2003-11-01
130400,河北省,邯郸,市长,高宏志,1184,131102007,非党委常委,正市/厅/局级,2012,2012-01-01,2013-02-01
653200,新疆维吾尔自治区,和田,市委书记,程振山,684,653212007,非党委常委,正市/厅/局级,2008,2006-11-01,2011-07-01
653200,新疆维吾尔自治区,和田,市委书记,闫汾新,6599,653012005,非党委常委,正市/厅/局级,2012,2011-07-01,2013-03-01
653200,新疆维吾尔自治区,和田,市委书记,杨发森,22242,653212018,非党委常委,正市/厅/局级,2020,2018-02-01,2021-03-01
420800,湖北省,荆门,市长,王玲,4636,420802007,非党委常委,正市/厅/局级,2008,2006-10-01,2010-08-01
433100,湖南省,湘西,市委书记,彭对喜,13335,433111997,非党委常委,正市/厅/局级,2000,1997-12-01,2003-02-01
433100,湖南省,湘西,市委书记,童名谦,5809,433112003,非党委常委,正市/厅/局级,2004,2003-02-01,2008-03-01
420800,湖北省,荆门,市长,缪合林,3939,420801991,非党委常委,正市/厅/局级,1992,1990-09-01,1996-01-01
420800,湖北省,荆门,市长,焦俊贤,2084,420801996,非党委常委,正市/厅/局级,1996,1996-01-01,1997-12-01
420800,湖北省,荆门,市委书记,傅德辉,1139,420802006,非党委常委,正市/厅/局级,2008,2006-07-01,2010-07-01
420800,湖北省,荆门,市委书记,王玲,4636,420802007,非党委常委,正市/厅/局级,2012,2010-08-01,2013-01-01
420800,湖北省,荆门,市委书记,别必雄,117,420602011,非党委常委,正市/厅/局级,2016,2015-01-01,2017-07-01
433100,湖南省,湘西,市委书记,何泽中,10190,433112008,非党委常委,正市/厅/局级,2012,2008-03-01,2013-01-01
130500,河北省,邢台,市委书记,王建忠,4547,130501994,非党委常委,正市/厅/局级,1996,1994-11-01,1997-12-01
653100,新疆维吾尔自治区,喀什,市长,帕尔哈提·肉孜,13261,653102015,非党委常委,正市/厅/局级,2016,2015-05-01,2021-04-01
653100,新疆维吾尔自治区,喀什,市长,帕尔哈提·肉孜,13261,653102015,非党委常委,正市/厅/局级,2020,2015-05-01,2021-04-01
653200,新疆维吾尔自治区,和田,市委书记,吴敦夫,6085,650111993,非党委常委,正市/厅/局级,1992,1990-12-01,1993-02-01
653200,新疆维吾尔自治区,和田,市委书记,朱海仑,5371,653212004,非党委常委,正市/厅/局级,2004,2003-12-01,2006-10-01
130400,河北省,邯郸,市长,赵国岭,7872,130402007,非党委常委,正市/厅/局级,2008,2006-12-01,2009-01-01
433100,湖南省,湘西,市委书记,叶红专,6959,433102009,非党委常委,正市/厅/局级,2016,2013-01-01,2021-03-01
433100,湖南省,湘西,市委书记,叶红专,6959,433102009,非党委常委,正市/厅/局级,2020,2013-01-01,2021-03-01
420800,湖北省,荆门,市委书记,缪合林,3939,420801991,非党委常委,正市/厅/局级,1996,1996-01-01,1997-12-01
420800,湖北省,荆门,市委书记,郑少三,5166,420801999,非党委常委,正市/厅/局级,2000,1999-09-01,2002-08-01
420800,湖北省,荆门,市委书记,袁良宽,7123,421312000,非党委常委,正市/厅/局级,2004,2002-08-01,2006-07-01
433100,湖南省,湘西,市长,向世林,15623,433101993,非党委常委,正市/厅/局级,1996,1992-12-01,1997-10-01
433100,湖南省,湘西,市长,武吉海,6204,433101998,非党委常委,正市/厅/局级,2000,1997-10-01,2003-02-01
433100,湖南省,湘西,市长,杜崇烟,925,433102003,非党委常委,正市/厅/局级,2004,2003-04-01,2007-12-01
420700,湖北省,鄂州,市长,范锐平,1016,420702006,非党委常委,正市/厅/局级,2008,2006-03-01,2009-03-01
420700,湖北省,鄂州,市长,韩进,1431,420702011,非党委常委,正市/厅/局级,2012,2011-04-01,2013-03-01
653100,新疆维吾尔自治区,喀什,市长,卡米力·阿不都拉,10990,653101998,非党委常委,正市/厅/局级,2004,1998-01-01,2005-02-01
653100,新疆维吾尔自治区,喀什,市长,艾克拜尔·吾甫尔,8070,653102005,非党委常委,正市/厅/局级,2008,2005-02-01,2012-03-01
130400,河北省,邯郸,市长,张维亮,22200,130402019,非党委常委,正市/厅/局级,2020,2019-06-01,2021-01-01
433100,湖南省,湘西,市长,叶红专,6959,433102009,非党委常委,正市/厅/局级,2012,2008-12-01,2013-01-01
420700,湖北省,鄂州,市长,谢松保,15739,420702003,非党委常委,正市/厅/局级,2004,2003-03-01,2006-03-01
433100,湖南省,湘西,市长,龙晓华,19134,433102017,非党委常委,正市/厅/局级,2020,2016-12-01,2023-01-01
440100,广东省,广州,市委书记,高祀仁,9689,440201990,省委常委,副省/部级,1992,1991-01-01,1998-01-01
440100,广东省,广州,市委书记,高祀仁,9689,440201990,省委常委,副省/部级,1996,1991-01-01,1998-01-01
420700,湖北省,鄂州,市委书记,梁惠玲,11828,420902006,非党委常委,正市/厅/局级,2012,2011-08-01,2013-01-01
420700,湖北省,鄂州,市委书记,李兵,2243,421202003,非党委常委,正市/厅/局级,2016,2013-02-01,2018-08-01
420700,湖北省,鄂州,市委书记,王立,22277,420702016,非党委常委,正市/厅/局级,2020,2018-08-01,2021-03-01
440100,广东省,广州,市委书记,黄华华,1752,441401990,省委常委,副省/部级,2000,1998-04-01,2002-10-01
440100,广东省,广州,市委书记,林树森,3035,440101997,省委常委,副省/部级,2004,2002-10-01,2006-06-01
440100,广东省,广州,市委书记,朱小丹,5389,440112007,省委常委,副省/部级,2008,2006-06-01,2010-02-01
420700,湖北省,鄂州,市委书记,李德炳,2290,420602005,非党委常委,正市/厅/局级,2008,2007-06-01,2009-02-01
440100,广东省,广州,市委书记,任学锋,13613,440112015,省委常委,副省/部级,2016,2014-08-01,2018-07-01
440100,广东省,广州,市委书记,张硕辅,22197,431302008,省委常委,副省/部级,2020,2018-07-01,2021-12-01
420700,湖北省,鄂州,市委书记,吴华品,6102,420711990,非党委常委,正市/厅/局级,1992,1990-03-01,1996-08-01
653100,新疆维吾尔自治区,喀什,市长,卡米力·阿不都拉,10990,653101998,非党委常委,正市/厅/局级,2000,1998-01-01,2005-02-01
130500,河北省,邢台,市委书记,王爱民,5852,131002004,非党委常委,正市/厅/局级,2012,2011-12-01,2014-09-01
130500,河北省,邢台,市委书记,钱三雄,22336,330502017,非党委常委,正市/厅/局级,2020,2019-12-01,2022-05-01
130500,河北省,邢台,市委书记,董经纬,9240,130512003,非党委常委,正市/厅/局级,2004,2003-01-01,2008-11-01
420700,湖北省,鄂州,市委书记,熊同发,6404,420701996,非党委常委,正市/厅/局级,2000,1998-12-01,2001-01-01
440100,广东省,广州,市长,黎子流,2227,440101990,非党委常委,副省/部级,1992,1990-05-01,1996-08-01
440100,广东省,广州,市长,林树森,3035,440101997,非党委常委,副省/部级,2000,1996-08-01,2002-09-01
420600,湖北省,襄阳,市长,别必雄,117,420602011,非党委常委,正市/厅/局级,2012,2011-03-01,2015-01-01
420600,湖北省,襄阳,市长,秦军,4186,420602015,非党委常委,正市/厅/局级,2016,2015-02-01,2017-10-01
420600,湖北省,襄阳,市长,郄英才,4174,421302014,非党委常委,正市/厅/局级,2020,2017-11-01,2021-04-01
440100,广东省,广州,市长,张广宁,7298,440102003,非党委常委,副省/部级,2004,2003-02-01,2010-04-01
440100,广东省,广州,市长,张广宁,7298,440102003,非党委常委,副省/部级,2008,2003-02-01,2010-04-01
440100,广东省,广州,市长,陈建华,390,441612007,非党委常委,副省/部级,2012,2011-12-01,2016-02-01
420600,湖北省,襄阳,市长,罗辉,12708,420601998,非党委常委,正市/厅/局级,2000,1998-06-01,2002-05-01
420600,湖北省,襄阳,市委书记,李乐成,11411,420502008,省委常委,副省/部级,2020,2017-06-01,2021-01-01
420600,湖北省,襄阳,市长,贾天增,1967,420601991,非党委常委,正市/厅/局级,1992,1991-05-01,1996-03-01
130500,河北省,邢台,市长,郭庚茂,1335,130501995,非党委常委,正市/厅/局级,1996,1994-11-01,1997-12-01
130500,河北省,邢台,市长,马兰翠,3787,130501998,非党委常委,正市/厅/局级,2000,1997-12-01,2001-08-01
653100,新疆维吾尔自治区,喀什,市委书记,李宁平,19245,653112017,非党委常委,正市/厅/局级,2020,2016-12-01,2021-02-01
653100,新疆维吾尔自治区,喀什,市长,司马义·铁力瓦尔地,13867,653101991,非党委常委,正市/厅/局级,1992,1990-01-01,1993-01-01
653100,新疆维吾尔自治区,喀什,市长,阿不都卡德尔·乃斯尔丁,8033,653101993,非党委常委,正市/厅/局级,1996,1993-05-01,1998-01-01
440100,广东省,广州,市长,温国辉,15258,441512013,非党委常委,副省/部级,2020,2016-02-01,2021-12-01
440200,广东省,韶关,市委书记,佀志广,13878,440211992,非党委常委,正市/厅/局级,1992,1992-01-01,1996-01-01
440200,广东省,韶关,市委书记,佀志广,13878,440211992,非党委常委,副省/部级,1996,1996-01-01,1998-01-01
420600,湖北省,襄阳,市委书记,范锐平,1016,420702006,省委常委,副省/部级,2012,2011-08-01,2013-05-01
440200,广东省,韶关,市委书记,汤维英,5699,440201994,非党委常委,正市/厅/局级,2000,1996-04-01,2001-02-01
440200,广东省,韶关,市委书记,覃卫东,5656,440201996,非党委常委,正市/厅/局级,2004,2001-03-01,2006-08-01
420600,湖北省,襄阳,市委书记,孙楚寅,14025,420611996,非党委常委,正市/厅/局级,2000,1996-03-01,2002-12-01
440200,广东省,韶关,市委书记,徐建华,6443,440202001,非党委常委,正市/厅/局级,2008,2006-10-01,2010-11-01
440200,广东省,韶关,市委书记,郑振涛,5197,440202007,非党委常委,正市/厅/局级,2012,2010-11-01,2015-01-01
440200,广东省,韶关,市委书记,江凌,1995,441802012,非党委常委,正市/厅/局级,2016,2016-01-01,2017-02-01
420500,湖北省,宜昌,市长,李乐成,11411,420502008,非党委常委,正市/厅/局级,2012,2008-03-01,2013-02-01
130500,河北省,邢台,市长,刘大群,3114,130502009,非党委常委,正市/厅/局级,2012,2008-11-01,2013-02-01
130500,河北省,邢台,市长,董晓宇,905,130502016,非党委常委,正市/厅/局级,2016,2015-10-01,2021-03-01
653100,新疆维吾尔自治区,喀什,市委书记,史大刚,13826,653112003,非党委常委,正市/厅/局级,2008,2003-01-01,2011-07-01
653100,新疆维吾尔自治区,喀什,市委书记,程振山,684,653212007,非党委常委,正市/厅/局级,2012,2011-07-01,2013-03-01
420500,湖北省,宜昌,市长,马旭明,3839,420502013,非党委常委,正市/厅/局级,2016,2013-02-01,2017-04-01
420500,湖北省,宜昌,市长,张家胜,19114,420502017,非党委常委,正市/厅/局级,2020,2017-05-01,2021-04-01
440200,广东省,韶关,市长,覃卫东,5656,440201996,非党委常委,正市/厅/局级,2000,1996-04-01,2001-03-01
